round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,second_prize_games,sales_amount_krw,price_per_game_krw,sold_lines,main_birthday_count,bonus_birthday_indicator,second_prize_tickets_json,second_prize_birthday_counts_json,x2,z2,share2_index,source_file,source_file_sha256
665,20150829,5,6,11,17,38,44,13,30,61885874000,1000,61885874,4,1,"[[6,11,13,17,38,44],[5,11,13,17,38,44],[5,6,13,17,38,44],[5,6,11,13,38,44],[5,6,11,13,17,44],[5,6,11,13,17,38]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.65807101633565035,downloads/official-1-1237/raw/api-0058.json,5a4b06fcdffd5d61612a00ea8f1444d25f367b086e9528c2baa694af62588419
666,20150905,2,4,6,11,17,28,16,47,62652917000,1000,62652917,6,1,"[[4,6,11,16,17,28],[2,6,11,16,17,28],[2,4,11,16,17,28],[2,4,6,16,17,28],[2,4,6,11,16,28],[2,4,6,11,16,17]]","[6,6,6,6,6,6]",6,1.8666666666666663,1.0183559370428037,downloads/official-1-1237/raw/api-0058.json,5a4b06fcdffd5d61612a00ea8f1444d25f367b086e9528c2baa694af62588419
667,20150912,15,17,25,37,42,43,13,40,63421632000,1000,63421632,3,1,"[[13,17,25,37,42,43],[13,15,25,37,42,43],[13,15,17,37,42,43],[13,15,17,25,42,43],[13,15,17,25,37,43],[13,15,17,25,37,42]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.85618105822316271,downloads/official-1-1237/raw/api-0058.json,5a4b06fcdffd5d61612a00ea8f1444d25f367b086e9528c2baa694af62588419
668,20150919,12,14,15,24,27,32,3,56,63346405000,1000,63346405,5,1,"[[3,14,15,24,27,32],[3,12,15,24,27,32],[3,12,14,24,27,32],[3,12,14,15,27,32],[3,12,14,15,24,32],[3,12,14,15,24,27]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.20007694201431,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
669,20150926,7,8,20,29,33,38,9,52,67952211000,1000,67952211,4,1,"[[8,9,20,29,33,38],[7,9,20,29,33,38],[7,8,9,29,33,38],[7,8,9,20,33,38],[7,8,9,20,29,38],[7,8,9,20,29,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.0388259478414912,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
670,20151003,11,18,26,27,40,41,25,39,62242687000,1000,62242687,4,1,"[[18,25,26,27,40,41],[11,25,26,27,40,41],[11,18,25,27,40,41],[11,18,25,26,40,41],[11,18,25,26,27,41],[11,18,25,26,27,40]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.85058811808686863,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
671,20151010,7,9,10,13,31,35,24,48,63940807000,1000,63940807,5,1,"[[9,10,13,24,31,35],[7,10,13,24,31,35],[7,9,13,24,31,35],[7,9,10,24,31,35],[7,9,10,13,24,35],[7,9,10,13,24,31]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0190750329441416,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
672,20151017,8,21,28,31,36,45,43,46,63542330000,1000,63542330,4,0,"[[21,28,31,36,43,45],[8,28,31,36,43,45],[8,21,31,36,43,45],[8,21,28,36,43,45],[8,21,28,31,43,45],[8,21,28,31,36,43]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.98273796381089584,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
673,20151024,7,10,17,29,33,44,5,35,63163578000,1000,63163578,4,1,"[[5,10,17,29,33,44],[5,7,17,29,33,44],[5,7,10,29,33,44],[5,7,10,17,33,44],[5,7,10,17,29,44],[5,7,10,17,29,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.75221910323066243,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
674,20151031,9,10,14,25,27,31,11,48,61386974000,1000,61386974,6,1,"[[10,11,14,25,27,31],[9,11,14,25,27,31],[9,10,11,25,27,31],[9,10,11,14,27,31],[9,10,11,14,25,31],[9,10,11,14,25,27]]","[6,6,6,6,6,6]",6,1.8666666666666663,1.0614707934618182,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
675,20151107,1,8,11,15,18,45,7,65,60458623000,1000,60458623,5,1,"[[7,8,11,15,18,45],[1,7,11,15,18,45],[1,7,8,15,18,45],[1,7,8,11,18,45],[1,7,8,11,15,45],[1,7,8,11,15,18]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.4594799818712378,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
676,20151114,1,8,17,34,39,45,27,63,62147642000,1000,62147642,3,1,"[[8,17,27,34,39,45],[1,17,27,34,39,45],[1,8,27,34,39,45],[1,8,17,27,39,45],[1,8,17,27,34,45],[1,8,17,27,34,39]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.3761283171451621,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
677,20151121,12,15,24,36,41,44,42,37,62267624000,1000,62267624,3,0,"[[15,24,36,41,42,44],[12,24,36,41,42,44],[12,15,36,41,42,44],[12,15,24,41,42,44],[12,15,24,36,42,44],[12,15,24,36,41,42]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.80664503916192465,downloads/official-1-1237/raw/api-0057.json,5dc44b3fe495c23f7b67deadb258fd203af82861f23f76e56378d295f6d4f9cf
678,20151128,4,5,6,12,25,37,45,41,60887293000,1000,60887293,5,0,"[[5,6,12,25,37,45],[4,6,12,25,37,45],[4,5,12,25,37,45],[4,5,6,25,37,45],[4,5,6,12,37,45],[4,5,6,12,25,45]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.91411372156091752,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
679,20151205,3,5,7,14,26,34,35,54,62220918000,1000,62220918,5,0,"[[5,7,14,26,34,35],[3,7,14,26,34,35],[3,5,14,26,34,35],[3,5,7,26,34,35],[3,5,7,14,34,35],[3,5,7,14,26,35]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.1781494448538994,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
680,20151212,4,10,19,29,32,42,30,44,64245201000,1000,64245201,4,1,"[[10,19,29,30,32,42],[4,19,29,30,32,42],[4,10,29,30,32,42],[4,10,19,30,32,42],[4,10,19,29,30,42],[4,10,19,29,30,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.92972609736250966,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
681,20151219,21,24,27,29,43,44,7,37,63268253000,1000,63268253,4,1,"[[7,24,27,29,43,44],[7,21,27,29,43,44],[7,21,24,29,43,44],[7,21,24,27,43,44],[7,21,24,27,29,44],[7,21,24,27,29,43]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.79388741775436722,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
682,20151226,17,23,27,35,38,43,2,56,66757858000,1000,66757858,3,1,"[[2,23,27,35,38,43],[2,17,27,35,38,43],[2,17,23,35,38,43],[2,17,23,27,38,43],[2,17,23,27,35,43],[2,17,23,27,35,38]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.1387507370293397,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
683,20160102,6,13,20,27,28,40,15,45,71940091000,1000,71940091,5,1,"[[13,15,20,27,28,40],[6,15,20,27,28,40],[6,13,15,27,28,40],[6,13,15,20,28,40],[6,13,15,20,27,40],[6,13,15,20,27,28]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.84915030202005171,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
684,20160109,1,11,15,17,25,39,40,62,66623887000,1000,66623887,5,0,"[[11,15,17,25,39,40],[1,15,17,25,39,40],[1,11,17,25,39,40],[1,11,15,25,39,40],[1,11,15,17,39,40],[1,11,15,17,25,40]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.2632949500529742,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
685,20160116,6,7,12,28,38,40,18,52,69126675000,1000,69126675,4,1,"[[7,12,18,28,38,40],[6,12,18,28,38,40],[6,7,18,28,38,40],[6,7,12,18,38,40],[6,7,12,18,28,40],[6,7,12,18,28,38]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.0211762680614973,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
686,20160123,7,12,15,24,25,43,13,36,65274010000,1000,65274010,5,1,"[[12,13,15,24,25,43],[7,13,15,24,25,43],[7,12,13,24,25,43],[7,12,13,15,25,43],[7,12,13,15,24,43],[7,12,13,15,24,25]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.7486955374734906,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
687,20160130,1,8,10,13,28,42,45,38,68044669000,1000,68044669,5,0,"[[8,10,13,28,42,45],[1,10,13,28,42,45],[1,8,13,28,42,45],[1,8,10,28,42,45],[1,8,10,13,42,45],[1,8,10,13,28,45]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.75811052883510976,downloads/official-1-1237/raw/api-0056.json,230ba62e6f538627cfe7c85abc3729cd9652c68dd9b98f8e7a27cf91ea662dbd
688,20160206,5,15,22,23,34,35,2,53,73095612000,1000,73095612,4,1,"[[2,15,22,23,34,35],[2,5,22,23,34,35],[2,5,15,23,34,35],[2,5,15,22,34,35],[2,5,15,22,23,35],[2,5,15,22,23,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.98430026141651294,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
689,20160213,7,17,19,30,36,38,34,44,67460147000,1000,67460147,4,0,"[[17,19,30,34,36,38],[7,19,30,34,36,38],[7,17,30,34,36,38],[7,17,19,34,36,38],[7,17,19,30,34,38],[7,17,19,30,34,36]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.88541817141311596,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
690,20160220,24,25,33,34,38,39,43,34,69142025000,1000,69142025,2,0,"[[25,33,34,38,39,43],[24,33,34,38,39,43],[24,25,34,38,39,43],[24,25,33,38,39,43],[24,25,33,34,39,43],[24,25,33,34,38,43]]","[1,1,2,2,2,2]",1.6666666666666667,-2.4666666666666668,0.6675439430650173,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
691,20160227,15,27,33,35,43,45,16,31,68590328000,1000,68590328,2,1,"[[16,27,33,35,43,45],[15,16,33,35,43,45],[15,16,27,35,43,45],[15,16,27,33,43,45],[15,16,27,33,35,45],[15,16,27,33,35,43]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,0.61353854438485844,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
692,20160305,3,11,14,15,32,36,44,44,66390499000,1000,66390499,4,0,"[[11,14,15,32,36,44],[3,14,15,32,36,44],[3,11,15,32,36,44],[3,11,14,32,36,44],[3,11,14,15,36,44],[3,11,14,15,32,44]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.89968355261194832,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
693,20160312,1,6,11,28,34,42,30,43,67352935000,1000,67352935,4,1,"[[6,11,28,30,34,42],[1,11,28,30,34,42],[1,6,28,30,34,42],[1,6,11,30,34,42],[1,6,11,28,30,42],[1,6,11,28,30,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.86667240262061329,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
694,20160319,7,15,20,25,33,43,12,78,67533257000,1000,67533257,4,1,"[[12,15,20,25,33,43],[7,12,20,25,33,43],[7,12,15,25,33,43],[7,12,15,20,33,43],[7,12,15,20,25,43],[7,12,15,20,25,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.5679057208806026,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
695,20160326,4,18,26,33,34,38,14,66,67672085000,1000,67672085,3,1,"[[14,18,26,33,34,38],[4,14,26,33,34,38],[4,14,18,33,34,38],[4,14,18,26,34,38],[4,14,18,26,33,38],[4,14,18,26,33,34]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.3239677778510888,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
696,20160402,1,7,16,18,34,38,21,44,67542971000,1000,67542971,4,1,"[[7,16,18,21,34,38],[1,16,18,21,34,38],[1,7,18,21,34,38],[1,7,16,21,34,38],[1,7,16,18,21,38],[1,7,16,18,21,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.88433243482878476,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
697,20160409,2,5,8,11,33,39,31,90,66966141000,1000,66966141,4,1,"[[5,8,11,31,33,39],[2,8,11,31,33,39],[2,5,11,31,33,39],[2,5,8,31,33,39],[2,5,8,11,31,39],[2,5,8,11,31,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.8244428927149916,downloads/official-1-1237/raw/api-0055.json,6494ee6b0b056d6aed826a2964cf837693ead93d84f4dd5f9121f7cec28976df
698,20160416,3,11,13,21,33,37,18,48,66283268000,1000,66283268,4,1,"[[11,13,18,21,33,37],[3,13,18,21,33,37],[3,11,18,21,33,37],[3,11,13,18,33,37],[3,11,13,18,21,37],[3,11,13,18,21,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.98306076278556453,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
699,20160423,4,5,8,16,21,29,3,50,66743146000,1000,66743146,6,1,"[[3,5,8,16,21,29],[3,4,8,16,21,29],[3,4,5,16,21,29],[3,4,5,8,21,29],[3,4,5,8,16,29],[3,4,5,8,16,21]]","[6,6,6,6,6,6]",6,1.8666666666666663,1.0169658469500373,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
700,20160430,11,23,28,29,30,44,13,41,66846276000,1000,66846276,5,1,"[[13,23,28,29,30,44],[11,13,28,29,30,44],[11,13,23,29,30,44],[11,13,23,28,30,44],[11,13,23,28,29,44],[11,13,23,28,29,30]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.83262544049574283,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
701,20160507,3,10,14,16,36,38,35,40,64454138000,1000,64454138,4,0,"[[10,14,16,35,36,38],[3,14,16,35,36,38],[3,10,16,35,36,38],[3,10,14,35,36,38],[3,10,14,16,35,38],[3,10,14,16,35,36]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.84246569242769176,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
702,20160514,3,13,16,24,26,29,9,46,66219854000,1000,66219854,6,1,"[[9,13,16,24,26,29],[3,9,16,24,26,29],[3,9,13,24,26,29],[3,9,13,16,26,29],[3,9,13,16,24,29],[3,9,13,16,24,26]]","[6,6,6,6,6,6]",6,1.8666666666666663,0.9430020791045538,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
703,20160521,10,28,31,33,41,44,21,51,65728988000,1000,65728988,3,1,"[[21,28,31,33,41,44],[10,21,31,33,41,44],[10,21,28,33,41,44],[10,21,28,31,41,44],[10,21,28,31,33,44],[10,21,28,31,33,41]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.0533101468107191,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
704,20160528,1,4,8,23,33,42,45,47,65930117000,1000,65930117,4,0,"[[4,8,23,33,42,45],[1,8,23,33,42,45],[1,4,23,33,42,45],[1,4,8,33,42,45],[1,4,8,23,42,45],[1,4,8,23,33,45]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.96773633815938775,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
705,20160604,1,6,17,22,28,45,23,49,65859843000,1000,65859843,5,1,"[[6,17,22,23,28,45],[1,17,22,23,28,45],[1,6,22,23,28,45],[1,6,17,23,28,45],[1,6,17,22,23,45],[1,6,17,22,23,28]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0099931455955642,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
706,20160611,3,4,6,10,28,30,37,51,65723488000,1000,65723488,6,0,"[[4,6,10,28,30,37],[3,6,10,28,30,37],[3,4,10,28,30,37],[3,4,6,28,30,37],[3,4,6,10,30,37],[3,4,6,10,28,37]]","[5,5,5,5,5,5]",5,0.86666666666666625,1.0533982919470128,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
707,20160618,2,12,19,24,39,44,35,74,66813924000,1000,66813924,4,0,"[[12,19,24,35,39,44],[2,19,24,35,39,44],[2,12,24,35,39,44],[2,12,19,35,39,44],[2,12,19,24,35,44],[2,12,19,24,35,39]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,1.5035150457560313,downloads/official-1-1237/raw/api-0054.json,ef7aa620a684cf3568c01e49f3dfa498d2e4ed9cfba5eca4efdbec5a17c31564
708,20160625,2,10,16,19,34,45,1,52,66806307000,1000,66806307,4,1,"[[1,10,16,19,34,45],[1,2,16,19,34,45],[1,2,10,19,34,45],[1,2,10,16,34,45],[1,2,10,16,19,45],[1,2,10,16,19,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.0566445470485295,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
709,20160702,10,18,30,36,39,44,32,44,65592504000,1000,65592504,3,0,"[[18,30,32,36,39,44],[10,30,32,36,39,44],[10,18,32,36,39,44],[10,18,30,32,39,44],[10,18,30,32,36,44],[10,18,30,32,36,39]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.91062905602749977,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
710,20160709,3,4,9,24,25,33,10,57,65083972000,1000,65083972,5,1,"[[4,9,10,24,25,33],[3,9,10,24,25,33],[3,4,10,24,25,33],[3,4,9,10,25,33],[3,4,9,10,24,33],[3,4,9,10,24,25]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.1888959389264073,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
711,20160716,11,15,24,35,37,45,42,44,66152746000,1000,66152746,3,0,"[[15,24,35,37,42,45],[11,24,35,37,42,45],[11,15,35,37,42,45],[11,15,24,37,42,45],[11,15,24,35,42,45],[11,15,24,35,37,42]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.90291701571995209,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
712,20160723,17,20,30,31,33,45,19,47,66136318000,1000,66136318,4,1,"[[19,20,30,31,33,45],[17,19,30,31,33,45],[17,19,20,31,33,45],[17,19,20,30,33,45],[17,19,20,30,31,45],[17,19,20,30,31,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.96471911242473463,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
713,20160730,2,5,15,18,19,23,44,50,64646552000,1000,64646552,6,0,"[[5,15,18,19,23,44],[2,15,18,19,23,44],[2,5,18,19,23,44],[2,5,15,19,23,44],[2,5,15,18,23,44],[2,5,15,18,19,44]]","[5,5,5,5,5,5]",5,0.86666666666666625,1.0499477218831408,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
714,20160806,1,7,22,33,37,40,20,46,64099989000,1000,64099989,3,1,"[[7,20,22,33,37,40],[1,20,22,33,37,40],[1,7,20,33,37,40],[1,7,20,22,37,40],[1,7,20,22,33,40],[1,7,20,22,33,37]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.97418831070314227,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
715,20160813,2,7,27,33,41,44,10,61,65794607000,1000,65794607,3,1,"[[7,10,27,33,41,44],[2,10,27,33,41,44],[2,7,10,33,41,44],[2,7,10,27,41,44],[2,7,10,27,33,44],[2,7,10,27,33,41]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.2585850691379614,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
716,20160820,2,6,13,16,29,30,21,35,67040169000,1000,67040169,6,1,"[[6,13,16,21,29,30],[2,13,16,21,29,30],[2,6,16,21,29,30],[2,6,13,21,29,30],[2,6,13,16,21,30],[2,6,13,16,21,29]]","[6,6,6,6,6,6]",6,1.8666666666666663,0.7087221095758276,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
717,20160827,2,11,19,25,28,32,44,47,68597839000,1000,68597839,5,0,"[[11,19,25,28,32,44],[2,19,25,28,32,44],[2,11,25,28,32,44],[2,11,19,28,32,44],[2,11,19,25,32,44],[2,11,19,25,28,44]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.93010174854050431,downloads/official-1-1237/raw/api-0053.json,00ffcef1d9243cc57904f2821a6250c53e64c42ded7f97bb91b7cf68c07c310e
718,20160903,4,11,20,23,32,39,40,64,69400763000,1000,69400763,4,0,"[[11,20,23,32,39,40],[4,20,23,32,39,40],[4,11,23,32,39,40],[4,11,20,32,39,40],[4,11,20,23,39,40],[4,11,20,23,32,40]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,1.2518686574094293,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
719,20160910,4,8,13,19,20,43,26,58,71378392000,1000,71378392,5,1,"[[8,13,19,20,26,43],[4,13,19,20,26,43],[4,8,19,20,26,43],[4,8,13,20,26,43],[4,8,13,19,26,43],[4,8,13,19,20,26]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.1030730420489159,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
720,20160917,1,12,29,34,36,37,41,37,69939090000,1000,69939090,3,0,"[[12,29,34,36,37,41],[1,29,34,36,37,41],[1,12,34,36,37,41],[1,12,29,36,37,41],[1,12,29,34,37,41],[1,12,29,34,36,41]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.71816590693416227,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
721,20160924,1,28,35,41,43,44,31,40,71627567000,1000,71627567,2,1,"[[28,31,35,41,43,44],[1,31,35,41,43,44],[1,28,31,41,43,44],[1,28,31,35,43,44],[1,28,31,35,41,44],[1,28,31,35,41,43]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,0.75809359823711453,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
722,20161001,12,14,21,30,39,43,45,46,69446489000,1000,69446489,4,0,"[[14,21,30,39,43,45],[12,21,30,39,43,45],[12,14,30,39,43,45],[12,14,21,39,43,45],[12,14,21,30,43,45],[12,14,21,30,39,45]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.89918815046214939,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
723,20161008,20,30,33,35,36,44,22,40,67750231000,1000,67750231,2,1,"[[22,30,33,35,36,44],[20,22,33,35,36,44],[20,22,30,35,36,44],[20,22,30,33,36,44],[20,22,30,33,35,44],[20,22,30,33,35,36]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,0.8014791861004873,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
724,20161015,2,8,33,35,37,41,14,55,69987274000,1000,69987274,2,1,"[[8,14,33,35,37,41],[2,14,33,35,37,41],[2,8,14,35,37,41],[2,8,14,33,37,41],[2,8,14,33,35,41],[2,8,14,33,35,37]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,1.0668089458663585,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
725,20161022,6,7,19,21,41,43,38,47,70208676000,1000,70208676,4,0,"[[7,19,21,38,41,43],[6,19,21,38,41,43],[6,7,21,38,41,43],[6,7,19,38,41,43],[6,7,19,21,38,43],[6,7,19,21,38,41]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.90876190287365621,downloads/official-1-1237/raw/api-0052.json,2617c7542b53b0aca32f40234fa0f92fd9d3726cfc81e5021947d111e6fb37db
