round,number_input_count,number_pass_count,number_candidate_count,number_gate,trio_raw_candidate_count,trio_valid_count,trio_gate,pair_raw_candidate_count,pair_valid_count,pair_gate,core_raw_candidate_count,core_available_count,core_gate,pair_ready,pair_test_ready,pair_research_hold,pair_system_hold,official_stop_stage,official_output_available,root_cause_morphology,row_hash
797,45,0,8,PASS,56,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,6d1118ad8de5d5158d95c366c6fc79191159b3994b664366d8b869aab9279941
798,45,0,12,PASS,220,62,PASS,687,0,PASS,687,0,FAIL,0,0,0,687,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,a11f4c318d81ba55238799cd883679e20afb2b191dde6495392baec8bbd85623
799,45,0,12,PASS,220,34,PASS,151,0,PASS,151,0,FAIL,0,0,0,151,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,88996d209eb5428c8147a24cfb6f422f315b794a73a45879ab1ec375334766ad
800,45,0,12,PASS,220,31,PASS,140,0,PASS,140,0,FAIL,0,0,0,140,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,1edefc0d10945c9bc147a918393ab8a8ade9cea5efd529ce52917530475bfca2
801,45,0,12,PASS,220,77,PASS,985,0,PASS,985,0,FAIL,0,0,0,985,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,b063fadc0293f816e58b307c6e080d0e20485604b37fa4c5fd9624e5f85b5aaa
802,45,0,12,PASS,220,45,PASS,379,0,PASS,379,0,FAIL,0,0,0,379,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,5af7bf60234c4a49185a1382c0574a9472daa2c8c22e21950986004d923a4f7a
803,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,bed515e88756838c439889f64790f566d0de4bb75e14c9c0f4fe82310e522ad0
804,45,0,12,PASS,220,53,PASS,468,0,PASS,468,0,FAIL,0,0,0,468,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,8958004031a0cbddf8e05c1f7334f50d4c95807cc229405304e6e1f7c4ddcbaa
805,45,0,12,PASS,220,65,PASS,661,0,PASS,661,0,FAIL,0,0,0,661,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,de09bf7aef385805268c1892e2c4427eb7eb4d57a9528862687e2c6b3b8f23ad
806,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,3449a1ba2a99d538011f927c0cffe07c3ed449a5cde18967783935167466ec0e
807,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,7dcd2f6b2b8782b64d8b9bcec86266cb0ea59896db916552d73d3893e597981a
808,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,761725d182986ebd672894ca29c8222ff00c5f953292fd848967f02f0c12376a
809,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f14fa6d14f5fff5ae2b075144963b10ee7693d7f4b4d3e614960cc68ffaf170d
810,45,0,12,PASS,220,73,PASS,997,0,PASS,997,0,FAIL,0,0,0,997,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,a9349bee80b99698e1378387207af6e2a0d014dd99b2ad8a44c41bf7f1353b4d
811,45,0,12,PASS,220,50,PASS,449,0,PASS,449,0,FAIL,0,0,0,449,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,bca345c47193e847cf7b6871a626652695156d4f1dbe04188eb993d1916f0754
812,45,0,12,PASS,220,61,PASS,664,0,PASS,664,0,FAIL,0,0,0,664,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,e01249cd192aa88b11ec1877996929aadc0628dc83c854d80568fcfebb9afef2
813,45,0,12,PASS,116,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,41e531d96d9098a83f90688120aa5e415a549c3a917ce586dc544eaf8848719e
814,45,0,12,PASS,220,48,PASS,466,0,PASS,466,0,FAIL,0,0,0,466,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,4710e3e75fbc78872da21015e5ff74f60a4c87bccc6089ecd08ea6b0ec339c15
815,45,0,6,PASS,20,5,PASS,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,PAIR_STAGE_STOP,False,PAIR_BOTTLENECK,544317b18e4f909dba39d0d3dd9633b98d9675f726ca250d6e0ce1e7eef1200c
816,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,5fa17ec652a3b6250a3a96d6e2b2687e5ba5729e620552eb1f1379497bb329ec
817,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,c56f3002ea27fdca0b234ade31641d600025c226302d623c4135bcf6e4461d72
818,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,dd0b4f89d43f6b9d33a281f4ba9044a0b03b52ee2a25d52f837f4f1b1799d888
819,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,3f617e3cb500b56d35187d94eb1b899d4831f4f4a9d0a011e05e1db94483be91
820,45,0,12,PASS,220,86,PASS,1337,0,PASS,1337,0,FAIL,0,0,0,1337,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,57c13f162c2996e744d58b3b9652e52c2938642ee04fc002fc674597a8a26595
821,45,0,12,PASS,220,46,PASS,301,0,PASS,301,0,FAIL,0,0,0,301,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,c776194b8a790117a41f485a2aa7625ccfdb05d48ff45e18d484761562c77404
822,45,0,12,PASS,220,61,PASS,709,0,PASS,709,0,FAIL,0,0,0,709,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,15049291e6fb2ad34a2982a039618167082dc28e749e84c5783978882b68ad0f
823,45,0,12,PASS,220,51,PASS,490,0,PASS,490,0,FAIL,0,0,0,490,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,9b9bd9e867f8496b6723e866d0bc41c282a1f5751f6ae292a361c3912a3c675c
824,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,66429433acce45a6f3d2f6a96dfb9ca5ceb6ce68694b621d30b192ef38e32230
825,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,e82afcf0477aee91a0afbe78df2bbf1a73fba5d7f86811dbc2856df021a59442
826,45,0,12,PASS,220,56,PASS,595,0,PASS,595,0,FAIL,0,0,0,595,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,dfb261150238064676ca6e17732b039620cc78034d695821e49f8db14f8d9dd7
827,45,0,12,PASS,220,51,PASS,449,0,PASS,449,0,FAIL,0,0,0,449,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,c3af3c890735eae5a089712af85e43c2c36ecbbd0f68539fc56c2c552feffa53
828,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,e5deb8887f1aa257abd0c545349212e8b04687e7bcb1f3ef36630ba49a6f2d16
829,45,0,12,PASS,220,33,PASS,160,0,PASS,160,0,FAIL,0,0,0,160,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,394f667a5875d1f06343e9bd8cf9e1a1b9eca8a39841f9c3f10df5c06a273af0
830,45,0,8,PASS,56,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,42e85838d356267877f112906df7009a8eb20b933331f9af4210fbfd0872ee56
831,45,0,12,PASS,50,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,4283dc5137fc909afa4b11f514e703e79333567d7d4c1fab393e9d719ea4b7fd
832,45,0,12,PASS,130,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a5d792bb276acc067592cc9dced97f4337cdab578ab11fae2e76c439c0265995
833,45,0,12,PASS,220,76,PASS,1110,0,PASS,1110,0,FAIL,0,0,0,1110,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,0f69345c4087cb72357370ceed2e00a59a4fce45e3427c66b176b81ad84faa87
834,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,41147e7fd68b0c967fa0b8ab873713a4373aae16490cd905f20bf40a9034c4b3
835,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,d59abeadfcef3b2b558755902a2b174dc217651bf3c4feea4ac823967de8b234
836,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,04825810c981401501ca97572b1d76684ea02df46ecc9e4f82188e4f5a7e90a7
837,45,0,12,PASS,210,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,36c08b2d84ead28137e39f8e8ef6d4b949e307b8b19b3048cf67f0d0c3c0c109
838,45,0,12,PASS,220,57,PASS,505,0,PASS,505,0,FAIL,0,0,0,505,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,e9a92b99357cd01cd5e288beb800087684cd42a7dd2ea0a26721f33394540d9d
839,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,ffc76a039b62232e56c1ff1439b1c4335a083a521b810082685b61601e3a2308
840,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,7ee9fac6e84b7b3f2f1523817186c9c9fff6821887940cc94758620299870607
841,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c77c45c969868d9bdc7faae17add5f099bbd0853faa8d2ec28cfc046b53d5b6b
842,45,1,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,98d8fce49ca784ba46af0430adaabd2dcfb467332c3aec75fbe75fe7ad74ea99
843,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,85e464ad0c0afaf7b4f5cc0b21ab7d329d75cfe98459f1eaa596afa43e2b408f
844,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,f1fab34670eedaa1dbd6e2787bc7bab2191d5f9eb4fdeba848672f9f57f1e89b
845,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,d36b7118d39c326d2ac689306da2ffa818bf2ec81eda3409beb151bc42ad62b7
846,45,0,11,PASS,165,49,PASS,398,0,PASS,398,0,FAIL,0,0,0,398,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,7d01c973da4e714aa5525cb85460ec1a8f10d8bcd0530ff512636c492e8aa674
847,45,0,8,PASS,56,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a35ba4a10900c37d71462bc06e6fd1d229ea309321bb0287fc8abf5ad71a3dfd
848,45,0,12,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,529520a288ce5174e92d35f9b289c9ec4c8eda79bd91d5061cc10f619adc4312
849,45,0,6,PASS,20,2,PASS,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,PAIR_STAGE_STOP,False,PAIR_BOTTLENECK,a703c348b44d08a1bee0abc43cc83c358e58c5b428c6f2cb1182e710449b2271
850,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,4b7017aa8fd79968925d21e0c9bded8a83ea819b2e1c69cfed86b80ae81e2cf2
851,45,0,12,PASS,220,87,PASS,1387,0,PASS,1387,0,FAIL,0,0,0,1387,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,efe2b87a42a4f82b745c1b2b90a6b373bad2b67a5a1d759ca814abae4390b448
852,45,0,12,PASS,220,49,PASS,433,0,PASS,433,0,FAIL,0,0,0,433,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,9510a8d830436b7feec190302db838c33045fffe8ade859dcde46f03e9763d18
853,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,3f5a7048ac63a4708b965d553b4e44633ed9f6349ad1295dfddc972d0c19e9a1
854,45,0,12,PASS,220,73,PASS,938,0,PASS,938,0,FAIL,0,0,0,938,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,cb5c47112732002cdd3a6383b997ad720b2c511ba69dd12a98f54a7b35164188
855,45,0,12,PASS,220,71,PASS,900,0,PASS,900,0,FAIL,0,0,0,900,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,289d6cf424d4ca3606f48716cae956c925521210d3e900364b5b49f5a097fe30
856,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,72f3a86ca2ff3e02d0ef878acdc8ac2493e04090d5423e56baf924cb39213191
857,45,0,12,PASS,105,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,72f6f682bedcd8c9d64a5de4552f72804f495c89a2b8dcb23695b71b569b3d4d
858,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,0028025818d9e1d8a157927ca932c246dfe80b13a5bd6590a251b0a778548853
859,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,09d7e39ee5a81dfe3a4773a931880c0cb815b1eeaead4f05099dc423a16019f2
860,45,0,12,PASS,220,32,PASS,127,0,PASS,127,0,FAIL,0,0,0,127,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,bd77eeec665a9631b55b9277316f54bf5ca12ce6a02d321fee01a512eb8ef734
861,45,0,12,PASS,220,29,PASS,103,0,PASS,103,0,FAIL,0,0,0,103,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,321762d2a3a539b245a9980ae32133fc7f8cc194a37eef2e4f251294e7f2f610
862,45,0,12,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,6e58240f69837ceed79b1e7c26047d6d2c60df64d0e935dcb68c945adc1ff56b
863,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,3346c590e8d9c89bbe910eed4776d1909bfca82d32237733b23fc1987c44f5a1
864,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f699cb4c7b823e57e76036bdec2aefb66d0aebefde24027570ed0f5751887410
865,45,0,12,PASS,220,95,PASS,1683,0,PASS,1683,0,FAIL,0,0,0,1683,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,420d016b2c887d2182e46a4759ddee632d9b28fd4fec1708a89bf19cd09e153f
866,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,e8f8a4c2bbbea0fb51b152ebf6405fd79f02a378f572ff247923286316ab2486
867,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a1d22d76bc87919cc9a2469bec340eeeee23fb9ff912ac892d110020e520b9a6
868,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,b46cde14cc137622f8c37cc2a2510a70eea7e9d076c0972ebafe39cf5b69c876
869,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,0d07cee6b78d6b8592a4b553985ca5fd4366efebeb4d712003682788511f2466
870,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,488a5a563422e20651401ce58e19835d4cca8b634f48cd8e82066b8e9f4235d8
871,45,0,12,PASS,144,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,3a1c8ead12fdd5028f129b000617b4370e8e84ee9fdde9cbb8fb7096983c5b24
872,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,7a322dc4d623e44952a9e7705263b4b98524821e75ba8693fb7605c5ef1ddf2c
873,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,81030e3902f9c0576bb5680d15265322aef9c833319f3df4b3f1f89213ba05bd
874,45,0,10,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,cbe7523f929b06f8193db012493565942b54ccb30879f84ac15b473d3d3f76eb
875,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,6284476a92a11f4b9aa99d1a137ee1eae8def988154d97e34330b1dbbf224b29
876,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c992b0471586c18ba80c1836d081bf0e966c2c376892c468b198460847772416
877,45,0,12,PASS,220,73,PASS,992,0,PASS,992,0,FAIL,0,0,0,992,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,f384d447358003f20e4d1326416f885e0b9ee8bd89fa34d393d384ad61a9839f
878,45,0,12,PASS,220,63,PASS,714,0,PASS,714,0,FAIL,0,0,0,714,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,2a10f42b3e67025a0c144728bf981e7c03419b2fd7066f42c89069faf4bba242
879,45,0,12,PASS,220,69,PASS,869,0,PASS,869,0,FAIL,0,0,0,869,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,bb594b3014d2a14f0f52ca5aeb0aeee4e5aa2da309cf6223b2956a14e360cabb
880,45,0,12,PASS,121,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,7c29b619e96e535335e1de0770c9f254bb21b7a0da6c7f617bea2302f9d0daae
881,45,0,12,PASS,220,65,PASS,778,0,PASS,778,0,FAIL,0,0,0,778,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,241bebbfee429a75f2f6dff7dbaede2ca90a987648bde3c8cdee81775fd7e491
882,45,0,12,PASS,220,71,PASS,983,0,PASS,983,0,FAIL,0,0,0,983,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,d18695c133fb507a390d880f50e54970079b817453250f37c9a442a6dd3de56a
883,45,0,12,PASS,99,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,79d725b5b86dc077934a76b0bfdebdd121166bac718cc1b389a7a50003137d16
884,45,0,12,PASS,220,48,PASS,402,0,PASS,402,0,FAIL,0,0,0,402,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,bc7b0f398ff3eb8bdc563106738e4f4e455505be0a411d0450eb6597c89de89d
885,45,2,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,8b27afa531f669283313f41fa4ea58b8769bb9353acc066bcfcdc9769bec6690
886,45,0,12,PASS,220,37,PASS,237,0,PASS,237,0,FAIL,0,0,0,237,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,d2e54fa6856961dabd634d1a3e227e10df1fa4cf9ff789426fbf79dc6d83d462
887,45,0,12,PASS,220,14,PASS,12,0,PASS,12,0,FAIL,0,0,0,12,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,a74ee11ac66f5b2fc721e316300a53f44e5f8db62779bff5ac94f72f380974b3
888,45,0,12,PASS,220,62,PASS,682,0,PASS,682,0,FAIL,0,0,0,682,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,afd10ee1f1bb7615d6666780e73379b521bae8e66b4fe2b79106c42c8cc020ff
889,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,d052d0a1d2db138d141f3aa9704d97552ec8f67d1b7ea5cfeae482a20643e9f4
890,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,7c8c0224a68d8fa47f0f54d67f363ff023f4453c558888f23ccaf00b5262cd94
891,45,0,12,PASS,220,64,PASS,745,0,PASS,745,0,FAIL,0,0,0,745,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,4d953b48faabee59f57ed8b7f1cc5001a02bec2b5696ed9035c4ea6a9f3787fb
892,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,865cf70ebf6216370107c406fbe9add1e7cf7717fb5584d09dc859a6ad0d624b
