round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,k1,k2,k3,total_sales_krw,price_per_game_krw,sold_lines,source_file,source_file_sha256
741,20170211,5,21,27,34,44,45,16,6,55,1829,74392585000,1000,74392585,downloads/official-1-1237/raw/api-0050.json,3e6068ae4e96ae9ffbe32d51e1488e34a1cf890603678ed9b3061b84eccc0f4b
742,20170218,8,10,13,36,37,40,6,16,44,1986,73857792000,1000,73857792,downloads/official-1-1237/raw/api-0050.json,3e6068ae4e96ae9ffbe32d51e1488e34a1cf890603678ed9b3061b84eccc0f4b
743,20170225,15,19,21,34,41,44,10,7,46,1982,73436852000,1000,73436852,downloads/official-1-1237/raw/api-0050.json,3e6068ae4e96ae9ffbe32d51e1488e34a1cf890603678ed9b3061b84eccc0f4b
744,20170304,10,15,18,21,34,41,43,15,61,2779,73507293000,1000,73507293,downloads/official-1-1237/raw/api-0050.json,3e6068ae4e96ae9ffbe32d51e1488e34a1cf890603678ed9b3061b84eccc0f4b
745,20170311,1,2,3,9,12,23,10,20,110,3692,73575119000,1000,73575119,downloads/official-1-1237/raw/api-0050.json,3e6068ae4e96ae9ffbe32d51e1488e34a1cf890603678ed9b3061b84eccc0f4b
746,20170318,3,12,33,36,42,45,25,9,58,1904,74239579000,1000,74239579,downloads/official-1-1237/raw/api-0050.json,3e6068ae4e96ae9ffbe32d51e1488e34a1cf890603678ed9b3061b84eccc0f4b
747,20170325,7,9,12,14,23,28,17,9,59,2217,73337880000,1000,73337880,downloads/official-1-1237/raw/api-0050.json,3e6068ae4e96ae9ffbe32d51e1488e34a1cf890603678ed9b3061b84eccc0f4b
748,20170401,3,10,13,22,31,32,29,9,59,1937,72750277000,1000,72750277,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
749,20170408,12,14,24,26,34,45,41,13,64,1985,72252889000,1000,72252889,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
750,20170415,1,2,15,19,24,36,12,7,44,1779,72248100000,1000,72248100,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
751,20170422,3,4,16,20,28,44,17,8,69,2210,71534233000,1000,71534233,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
752,20170429,4,16,20,33,40,43,7,9,75,2036,71600822000,1000,71600822,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
753,20170506,2,17,19,24,37,41,3,6,58,1934,68915001000,1000,68915001,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
754,20170513,2,8,17,24,29,31,32,5,50,1856,70765850000,1000,70765850,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
755,20170520,13,14,26,28,30,36,37,8,54,1845,71300635000,1000,71300635,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
756,20170527,10,14,16,18,27,28,4,5,53,1866,70992946000,1000,70992946,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
757,20170603,6,7,11,17,33,44,1,21,68,2657,71053002000,1000,71053002,downloads/official-1-1237/raw/api-0049.json,40900624d6428e776dba76ea01ffd74aa91c4ff9986bed0093952e2c8bb99007
758,20170610,5,9,12,30,39,43,24,8,63,2170,71764259000,1000,71764259,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
759,20170617,9,33,36,40,42,43,32,6,44,1761,72632208000,1000,72632208,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
760,20170624,10,22,27,31,42,43,12,8,45,1749,72200797000,1000,72200797,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
761,20170701,4,7,11,24,42,45,30,7,52,2139,71415903000,1000,71415903,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
762,20170708,1,3,12,21,26,41,16,10,53,2044,70558895000,1000,70558895,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
763,20170715,3,8,16,32,34,43,10,8,45,2019,70652100000,1000,70652100,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
764,20170722,7,22,24,31,34,36,15,7,44,1908,70318932000,1000,70318932,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
765,20170729,1,3,8,12,42,43,33,15,54,2121,70972360000,1000,70972360,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
766,20170805,9,30,34,35,39,41,21,8,41,1734,69500769000,1000,69500769,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
767,20170812,5,15,20,31,34,42,22,15,46,1905,71285599000,1000,71285599,downloads/official-1-1237/raw/api-0048.json,c74a44cdba29bb459868656a8d486bda405990709112324f1249289289cc11c6
768,20170819,7,27,29,30,38,44,4,13,53,1849,72306975000,1000,72306975,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
769,20170826,5,7,11,16,41,45,4,9,55,1962,72873431000,1000,72873431,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
770,20170902,1,9,12,23,39,43,34,8,75,2302,74166379000,1000,74166379,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
771,20170909,6,10,17,18,21,29,30,4,49,2054,73545939000,1000,73545939,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
772,20170916,5,6,11,14,21,41,32,10,53,2027,74375369000,1000,74375369,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
773,20170923,8,12,19,21,31,35,44,11,58,2094,74560597000,1000,74560597,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
774,20170930,12,15,18,28,34,42,9,11,60,1956,77347021000,1000,77347021,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
775,20171007,11,12,29,33,38,42,17,5,37,1719,70795452000,1000,70795452,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
776,20171014,8,9,18,21,28,40,20,7,50,2001,74826082000,1000,74826082,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
777,20171021,6,12,17,21,34,37,18,21,66,2413,75534360000,1000,75534360,downloads/official-1-1237/raw/api-0047.json,97efacaa96b5794b0672619fadb540483ad47014b94ecc105b3c474f78d7f0cf
778,20171028,6,21,35,36,37,41,11,3,67,1731,75075606000,1000,75075606,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
779,20171104,6,12,19,24,34,41,4,11,66,2503,73773676000,1000,73773676,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
780,20171111,15,17,19,21,27,45,16,11,45,1681,74232084000,1000,74232084,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
781,20171118,11,16,18,19,24,39,43,9,52,1967,72483157000,1000,72483157,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
782,20171125,6,18,31,34,38,45,20,9,49,2047,72253973000,1000,72253973,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
783,20171202,14,15,16,17,38,45,36,4,36,1869,73525256000,1000,73525256,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
784,20171209,3,10,23,24,31,39,22,9,51,2257,74311382000,1000,74311382,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
785,20171216,4,6,15,25,26,33,40,6,55,1972,72974563000,1000,72974563,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
786,20171223,12,15,16,20,24,30,38,4,96,2064,75930156000,1000,75930156,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
787,20171230,5,6,13,16,27,28,9,6,51,2339,79593923000,1000,79593923,downloads/official-1-1237/raw/api-0046.json,47f34e70088d8119a44ce5d6d11a78183031ba3fa76cf638b8ddc797bcebc956
788,20180106,2,10,11,19,35,39,29,13,70,2257,78121882000,1000,78121882,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
789,20180113,2,6,7,12,19,45,38,15,70,2437,76136603000,1000,76136603,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
790,20180120,3,8,19,27,30,41,12,16,59,2417,78978881000,1000,78978881,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
791,20180127,2,10,12,31,33,42,32,14,38,2410,74205844000,1000,74205844,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
792,20180203,2,7,19,25,29,36,16,7,65,1958,76339003000,1000,76339003,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
793,20180210,10,15,21,35,38,43,31,5,61,2043,76177477000,1000,76177477,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
794,20180217,6,7,18,19,30,38,13,7,45,2607,79941579000,1000,79941579,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
795,20180224,3,10,13,26,34,38,36,11,62,2423,79661342000,1000,79661342,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
796,20180303,1,21,26,36,40,41,5,7,46,1921,77685943000,1000,77685943,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
797,20180310,5,22,31,32,39,45,36,8,34,1868,77339940000,1000,77339940,downloads/official-1-1237/raw/api-0045.json,e0473291cbd41fe7d8188a203ca7606530973b5e66c8bff0bc68dd8e163f5884
798,20180317,2,10,14,22,32,36,41,7,60,2124,77038759000,1000,77038759,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
799,20180324,12,17,23,34,42,45,33,10,56,2242,76708986000,1000,76708986,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
800,20180331,1,4,10,12,28,45,26,11,51,2179,76994062000,1000,76994062,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
801,20180407,17,25,28,37,43,44,2,8,51,1999,74034792000,1000,74034792,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
802,20180414,10,11,12,18,24,42,27,16,67,2207,75146781000,1000,75146781,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
803,20180421,5,9,14,26,30,43,2,5,50,2094,75670793000,1000,75670793,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
804,20180428,1,10,13,26,32,36,9,11,49,2048,74557028000,1000,74557028,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
805,20180505,3,12,13,18,31,32,42,4,53,2075,73065981000,1000,73065981,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
806,20180512,14,20,23,31,37,38,27,7,57,1850,74030583000,1000,74030583,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
807,20180519,6,10,18,25,34,35,33,7,59,2319,73831580000,1000,73831580,downloads/official-1-1237/raw/api-0044.json,1b954540474b36df35ba5a80e4ffd31a19fa29f81a6e14830f671a8d05c3b4e6
808,20180526,15,21,31,32,41,43,24,6,46,1962,74911438000,1000,74911438,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
809,20180602,6,11,15,17,23,40,39,6,56,2179,74214104000,1000,74214104,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
810,20180609,5,10,13,21,39,43,11,8,64,2053,74388355000,1000,74388355,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
811,20180616,8,11,19,21,36,45,25,7,49,2151,74570813000,1000,74570813,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
812,20180623,1,3,12,14,16,43,10,6,68,1976,74147816000,1000,74147816,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
813,20180630,11,30,34,35,42,44,27,4,43,1800,73394947000,1000,73394947,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
814,20180707,2,21,28,38,42,45,30,6,52,1833,74316543000,1000,74316543,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
815,20180714,17,21,25,26,27,36,4,7,39,1703,73416400000,1000,73416400,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
816,20180721,12,18,19,29,31,39,7,8,67,2064,72397826000,1000,72397826,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
817,20180728,3,9,12,13,25,43,34,9,54,2068,72552766000,1000,72552766,downloads/official-1-1237/raw/api-0043.json,197e8132f53eeac90990789c42d2b3f57d4ca07663da3b72c1e680d20571afa9
818,20180804,14,15,25,28,29,30,3,13,39,1845,71793353000,1000,71793353,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
819,20180811,16,25,33,38,40,45,15,7,49,1981,74578907000,1000,74578907,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
820,20180818,10,21,22,30,35,42,6,4,60,1987,75744571000,1000,75744571,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
821,20180825,1,12,13,24,29,44,16,14,55,2100,76118239000,1000,76118239,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
822,20180901,9,18,20,24,27,36,12,3,79,2153,75681739000,1000,75681739,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
823,20180908,12,18,24,26,39,40,15,9,61,2348,77400124000,1000,77400124,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
824,20180915,7,9,24,29,34,38,26,15,51,2106,78257422000,1000,78257422,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
825,20180922,8,15,21,31,33,38,42,12,53,2249,82890578000,1000,82890578,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
826,20180929,13,16,24,25,33,36,42,9,47,2232,78218740000,1000,78218740,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
827,20181006,5,11,12,29,33,44,14,15,46,2113,76490125000,1000,76490125,downloads/official-1-1237/raw/api-0042.json,516b054415c004052f86755bff5bfd2363268dd7b173848b009277e823ac50f1
828,20181013,4,7,13,29,31,39,18,13,62,1968,77552827000,1000,77552827,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
829,20181020,4,5,31,35,43,45,29,8,45,1837,77998807000,1000,77998807,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
830,20181027,5,6,16,18,37,38,17,9,80,2142,77714000000,1000,77714000,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
831,20181103,3,10,16,19,31,39,9,16,61,2660,77622753000,1000,77622753,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
832,20181110,13,14,19,26,40,43,30,9,60,2137,77411900000,1000,77411900,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
833,20181117,12,18,30,39,41,42,19,8,53,1945,77738402000,1000,77738402,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
834,20181124,6,8,18,35,42,43,3,11,47,1967,75941791000,1000,75941791,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
835,20181201,9,10,13,28,38,45,35,15,58,2306,77694435000,1000,77694435,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
836,20181208,1,9,11,14,26,28,19,14,62,2230,74536697000,1000,74536697,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
837,20181215,2,25,28,30,33,45,6,6,47,2012,76614176000,1000,76614176,downloads/official-1-1237/raw/api-0041.json,376eb0bc056e173cfe1e54cdf5a66284a7209bc0a31a011d7681d747af5a63a1
838,20181222,9,14,17,33,36,38,20,5,68,2220,79414484000,1000,79414484,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
839,20181229,3,9,11,12,13,19,35,13,48,2664,79219710000,1000,79219710,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
840,20190105,2,4,11,28,29,43,27,10,51,2275,84057771000,1000,84057771,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
841,20190112,5,11,14,30,33,38,24,17,88,2490,81580789000,1000,81580789,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
842,20190119,14,26,32,36,39,42,38,10,42,2039,81957444000,1000,81957444,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
843,20190126,19,21,30,33,34,42,4,5,52,2002,81857498000,1000,81857498,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
844,20190202,7,8,13,15,33,45,18,18,73,2406,87805610000,1000,87805610,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
845,20190209,1,16,29,33,40,45,6,11,56,2038,83884034000,1000,83884034,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
846,20190216,5,18,30,41,43,45,13,13,69,1997,83936839000,1000,83936839,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
847,20190223,12,16,26,28,30,42,22,8,40,2443,83782512000,1000,83782512,downloads/official-1-1237/raw/api-0040.json,6b0c2797a0d7ee370091d3979bab9e9765b15a860aa4601ad680735bd2fcccf8
848,20190302,1,2,16,22,38,39,34,7,42,2109,84523266000,1000,84523266,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
849,20190309,5,13,17,29,34,39,3,17,56,2682,82333674000,1000,82333674,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
850,20190316,16,20,24,28,36,39,5,6,55,2023,81474176000,1000,81474176,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
851,20190323,14,18,22,26,31,44,40,8,70,2101,81099116000,1000,81099116,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
852,20190330,11,17,28,30,33,35,9,4,67,2328,81470793000,1000,81470793,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
853,20190406,2,8,23,26,27,44,13,7,90,2018,82244370000,1000,82244370,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
854,20190413,20,25,31,32,36,43,3,6,44,1865,81823338000,1000,81823338,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
855,20190420,8,15,17,19,43,44,7,9,61,2022,82374732000,1000,82374732,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
856,20190427,10,24,40,41,43,44,17,5,53,1949,80496424000,1000,80496424,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
857,20190504,6,10,16,28,34,38,43,15,62,2367,80933117000,1000,80933117,downloads/official-1-1237/raw/api-0039.json,e6244e52d227ea8453cf264274fb33ed77a42b35cde17593e81f43e01f031f60
858,20190511,9,13,32,38,39,43,23,9,41,2075,81366889000,1000,81366889,downloads/official-1-1237/raw/api-0038.json,880ca22c14cd57d038b849904fb9b0d53b47f3d4dba04d529de095ff7e53a5f0
859,20190518,8,22,35,38,39,41,24,11,51,1895,80944223000,1000,80944223,downloads/official-1-1237/raw/api-0038.json,880ca22c14cd57d038b849904fb9b0d53b47f3d4dba04d529de095ff7e53a5f0
