target_round,source_round,source_main6,pair_completions,vote_counts,candidate_count,candidates_ordered,source_member_candidate_count_r,source_target_intersection_c,research_A,research_B,leftovers,candidate_hit_count,A_exact_hit_count,B_exact_hit_count,future_leakage_flag
715,714,1 7 22 33 37 40,1-7>19;1-22>13;1-33>44;1-37>40;1-40>37;7-22>37;7-33>41;7-37>22;7-40>34;22-33>29;22-37>7;22-40>28;33-37>5;33-40>14;37-40>1,37:2 1:1 5:1 7:1 13:1 14:1 19:1 22:1 28:1 29:1 34:1 40:1 41:1 44:1,1,37,1,2,,,,0,,,0
716,715,2 7 27 33 41 44,2-7>27;2-27>7;2-33>31;2-41>38;2-44>35;7-27>2;7-33>41;7-41>33;7-44>45;27-33>24;27-41>25;27-44>16;33-41>7;33-44>1;41-44>5,7:2 1:1 2:1 5:1 16:1 24:1 25:1 27:1 31:1 33:1 35:1 38:1 41:1 45:1,1,7,1,1,,,,0,,,0
717,716,2 6 13 16 29 30,2-6>19;2-13>30;2-16>15;2-29>11;2-30>13;6-13>17;6-16>11;6-29>7;6-30>9;13-16>4;13-29>15;13-30>2;16-29>45;16-30>38;29-30>37,11:2 15:2 2:1 4:1 7:1 9:1 13:1 17:1 19:1 30:1 37:1 38:1 45:1,2,11 15,0,1,,,,1,,,0
718,717,2 11 19 25 28 32,2-11>29;2-19>6;2-25>3;2-28>9;2-32>17;11-19>12;11-25>9;11-28>15;11-32>35;19-25>37;19-28>31;19-32>30;25-28>34;25-32>24;28-32>21,9:2 3:1 6:1 12:1 15:1 17:1 21:1 24:1 29:1 30:1 31:1 34:1 35:1 37:1,1,9,0,2,,,,0,,,0
719,718,4 11 20 23 32 39,4-11>30;4-20>6;4-23>12;4-32>36;4-39>44;11-20>14;11-23>5;11-32>35;11-39>43;20-23>44;20-32>29;20-39>28;23-32>26;23-39>25;32-39>13,44:2 5:1 6:1 12:1 13:1 14:1 25:1 26:1 28:1 29:1 30:1 35:1 36:1 43:1,1,44,0,2,,,,0,,,0
720,719,4 8 13 19 20 43,4-8>21;4-13>16;4-19>34;4-20>6;4-43>40;8-13>18;8-19>15;8-20>2;8-43>33;13-19>10;13-20>12;13-43>28;19-20>42;19-43>22;20-43>21,21:2 2:1 6:1 10:1 12:1 15:1 16:1 18:1 22:1 28:1 33:1 34:1 40:1 42:1,1,21,0,0,,,,0,,,0
721,720,1 12 29 34 36 37,1-12>29;1-29>12;1-34>43;1-36>41;1-37>40;12-29>1;12-34>35;12-36>33;12-37>32;29-34>24;29-36>28;29-37>30;34-36>5;34-37>13;36-37>14,1:1 5:1 12:1 13:1 14:1 24:1 28:1 29:1 30:1 32:1 33:1 35:1 40:1 41:1 43:1,0,,0,1,,,,0,,,0
722,721,1 28 35 41 43 44,1-28>10;1-35>42;1-41>36;1-43>34;1-44>33;28-35>27;28-41>24;28-43>13;28-44>30;35-41>8;35-43>9;35-44>2;41-43>12;41-44>5;43-44>6,2:1 5:1 6:1 8:1 9:1 10:1 12:1 13:1 24:1 27:1 30:1 33:1 34:1 36:1 42:1,0,,0,1,,,,0,,,0
723,722,12 14 21 30 39 43,12-14>28;12-21>15;12-30>3;12-39>45;12-43>41;14-21>13;14-30>1;14-39>34;14-43>45;21-30>33;21-39>27;21-43>20;30-39>18;30-43>26;39-43>11,45:2 1:1 3:1 11:1 13:1 15:1 18:1 20:1 26:1 27:1 28:1 33:1 34:1 41:1,1,45,0,1,,,,0,,,0
724,723,20 30 33 35 36 44,20-30>40;20-33>16;20-35>5;20-36>22;20-44>23;30-33>21;30-35>25;30-36>27;30-44>28;33-35>4;33-36>12;33-44>1;35-36>13;35-44>2;36-44>10,1:1 2:1 4:1 5:1 10:1 12:1 13:1 16:1 21:1 22:1 23:1 25:1 27:1 28:1 40:1,0,,0,2,,,,0,,,0
725,724,2 8 33 35 37 41,2-8>20;2-33>31;2-35>44;2-37>42;2-41>38;8-33>43;8-35>41;8-37>39;8-41>35;33-35>4;33-37>5;33-41>7;35-37>6;35-41>8;37-41>9,4:1 5:1 6:1 7:1 8:1 9:1 20:1 31:1 35:1 38:1 39:1 41:1 42:1 43:1 44:1,0,,0,1,,,,0,,,0
726,725,6 7 19 21 41 43,6-7>29;6-19>2;6-21>36;6-41>31;6-43>44;7-19>1;7-21>5;7-41>33;7-43>31;19-21>35;19-41>18;19-43>22;21-41>16;21-43>20;41-43>12,31:2 1:1 2:1 5:1 12:1 16:1 18:1 20:1 22:1 29:1 33:1 35:1 36:1 44:1,1,31,0,1,,,,0,,,0
727,726,1 11 21 23 34 44,1-11>21;1-21>11;1-23>15;1-34>43;1-44>33;11-21>1;11-23>5;11-34>33;11-44>38;21-23>37;21-34>17;21-44>22;23-34>30;23-44>20;34-44>9,33:2 1:1 5:1 9:1 11:1 15:1 17:1 20:1 21:1 22:1 30:1 37:1 38:1 43:1,1,33,0,1,,,,0,,,0
728,727,7 8 10 19 21 31,7-8>30;7-10>16;7-19>1;7-21>5;7-31>43;8-10>24;8-19>15;8-21>4;8-31>45;10-19>13;10-21>2;10-31>34;19-21>35;19-31>28;21-31>26,1:1 2:1 4:1 5:1 13:1 15:1 16:1 24:1 26:1 28:1 30:1 34:1 35:1 43:1 45:1,0,,0,1,,,,0,,,0
729,728,3 6 10 30 34 37,3-6>27;3-10>29;3-30>12;3-34>32;3-37>44;6-10>23;6-30>9;6-34>38;6-37>35;10-30>5;10-34>31;10-37>43;30-34>23;30-37>29;34-37>13,23:2 29:2 5:1 9:1 12:1 13:1 27:1 31:1 32:1 35:1 38:1 43:1 44:1,2,23 29,0,0,,,,0,,,0
730,729,11 17 21 26 36 45,11-17>8;11-21>1;11-26>41;11-36>31;11-45>37;17-21>34;17-26>44;17-36>25;17-45>28;21-26>31;21-36>6;21-45>24;26-36>16;26-45>19;36-45>3,31:2 1:1 3:1 6:1 8:1 16:1 19:1 24:1 25:1 28:1 34:1 37:1 41:1 44:1,1,31,0,0,,,,0,,,0
731,730,4 10 14 15 18 22,4-10>22;4-14>24;4-15>17;4-18>2;4-22>10;10-14>27;10-15>20;10-18>11;10-22>4;14-15>22;14-18>7;14-22>15;15-18>6;15-22>14;18-22>35,22:2 2:1 4:1 6:1 7:1 10:1 11:1 14:1 15:1 17:1 20:1 24:1 27:1 35:1,1,22,1,0,,,,0,,,0
732,731,2 7 13 25 42 45,2-7>27;2-13>30;2-25>3;2-42>37;2-45>34;7-13>25;7-25>13;7-42>32;7-45>44;13-25>7;13-42>44;13-45>41;25-42>29;25-45>20;42-45>6,44:2 3:1 6:1 7:1 13:1 20:1 25:1 27:1 29:1 30:1 32:1 34:1 37:1 41:1,1,44,0,1,,,,0,,,0
733,732,2 4 5 17 27 32,2-4>18;2-5>26;2-17>32;2-27>7;2-32>17;4-5>27;4-17>15;4-27>5;4-32>36;5-17>14;5-27>4;5-32>38;17-27>37;17-32>2;27-32>22,2:1 4:1 5:1 7:1 14:1 15:1 17:1 18:1 22:1 26:1 27:1 32:1 36:1 37:1 38:1,0,,0,1,,,,0,,,0
734,733,11 24 32 33 35 40,11-24>7;11-32>35;11-33>34;11-35>32;11-40>42;24-32>25;24-33>27;24-35>16;24-40>26;32-33>10;32-35>11;32-40>6;33-35>4;33-40>14;35-40>15,4:1 6:1 7:1 10:1 11:1 14:1 15:1 16:1 25:1 26:1 27:1 32:1 34:1 35:1 42:1,0,,0,0,,,,0,,,0
735,734,6 16 37 38 41 45,6-16>11;6-37>35;6-38>34;6-41>31;6-45>42;16-37>28;16-38>30;16-41>21;16-45>29;37-38>15;37-41>9;37-45>11;38-41>2;38-45>4;41-45>13,11:2 2:1 4:1 9:1 13:1 15:1 21:1 28:1 29:1 30:1 31:1 34:1 35:1 42:1,1,11,0,2,,,,0,,,0
736,735,5 10 13 27 37 41,5-10>30;5-13>24;5-27>4;5-37>33;5-41>44;10-13>19;10-27>14;10-37>43;10-41>39;13-27>11;13-37>34;13-41>45;27-37>17;27-41>25;37-41>9,4:1 9:1 11:1 14:1 17:1 19:1 24:1 25:1 30:1 33:1 34:1 39:1 43:1 44:1 45:1,0,,0,1,,,,0,,,0
737,736,2 11 17 18 21 27,2-11>29;2-17>32;2-18>4;2-21>10;2-27>7;11-17>8;11-18>10;11-21>1;11-27>13;17-18>40;17-21>34;17-27>37;18-21>42;18-27>45;21-27>39,10:2 1:1 4:1 7:1 8:1 13:1 29:1 32:1 34:1 37:1 39:1 40:1 42:1 45:1,1,10,0,2,,,,0,,,0
738,737,13 15 18 24 27 41,13-15>29;13-18>8;13-24>5;13-27>11;13-41>45;15-18>6;15-24>3;15-27>9;15-41>34;18-24>36;18-27>45;18-41>19;24-27>33;24-41>28;27-41>25,45:2 3:1 5:1 6:1 8:1 9:1 11:1 19:1 25:1 28:1 29:1 33:1 34:1 36:1,1,45,0,1,,,,0,,,0
739,738,23 27 28 38 42 43,23-27>40;23-28>33;23-38>8;23-42>16;23-43>18;27-28>35;27-38>19;27-42>12;27-43>29;28-38>18;28-42>26;28-43>13;38-42>10;38-43>3;42-43>5,18:2 3:1 5:1 8:1 10:1 12:1 13:1 16:1 19:1 26:1 29:1 33:1 35:1 40:1,1,18,0,0,,,,0,,,0
740,739,7 22 29 33 34 35,7-22>37;7-29>6;7-33>41;7-34>40;7-35>39;22-29>33;22-33>29;22-34>16;22-35>18;29-33>22;29-34>24;29-35>26;33-34>11;33-35>4;34-35>12,4:1 6:1 11:1 12:1 16:1 18:1 22:1 24:1 26:1 29:1 33:1 37:1 39:1 40:1 41:1,0,,0,0,,,,0,,,0
741,740,4 8 9 16 17 19,4-8>21;4-9>29;4-16>13;4-17>15;4-19>34;8-9>16;8-16>9;8-17>11;8-19>15;9-16>8;9-17>10;9-19>14;16-17>39;16-19>40;17-19>33,15:2 8:1 9:1 10:1 11:1 13:1 14:1 16:1 21:1 29:1 33:1 34:1 39:1 40:1,1,15,0,0,,,,0,,,0
742,741,5 21 27 34 44 45,5-21>7;5-27>4;5-34>36;5-44>41;5-45>40;21-27>39;21-34>17;21-44>22;21-45>24;27-34>26;27-44>16;27-45>18;34-44>9;34-45>2;44-45>7,7:2 2:1 4:1 9:1 16:1 17:1 18:1 22:1 24:1 26:1 36:1 39:1 40:1 41:1,1,7,0,0,,,,0,,,0
743,742,8 10 13 36 37 40,8-10>24;8-13>18;8-36>40;8-37>39;8-40>36;10-13>19;10-36>44;10-37>43;10-40>25;13-36>35;13-37>34;13-40>31;36-37>14;36-40>8;37-40>1,1:1 8:1 14:1 18:1 19:1 24:1 25:1 31:1 34:1 35:1 36:1 39:1 40:1 43:1 44:1,0,,0,0,,,,0,,,0
744,743,15 19 21 34 41 44,15-19>8;15-21>12;15-34>41;15-41>34;15-44>31;19-21>35;19-34>4;19-41>18;19-44>24;21-34>17;21-41>16;21-44>22;34-41>15;34-44>9;41-44>5,4:1 5:1 8:1 9:1 12:1 15:1 16:1 17:1 18:1 22:1 24:1 31:1 34:1 35:1 41:1,0,,0,4,,,,0,,,0
745,744,10 15 18 21 34 41,10-15>20;10-18>11;10-21>2;10-34>31;10-41>39;15-18>6;15-21>12;15-34>41;15-41>34;18-21>42;18-34>20;18-41>19;21-34>17;21-41>16;34-41>15,20:2 2:1 6:1 11:1 12:1 15:1 16:1 17:1 19:1 31:1 34:1 39:1 41:1 42:1,1,20,0,0,,,,0,,,0
746,745,1 2 3 9 12 23,1-2>24;1-3>17;1-9>20;1-12>29;1-23>15;2-3>25;2-9>28;2-12>22;2-23>14;3-9>21;3-12>30;3-23>13;9-12>18;9-23>7;12-23>4,4:1 7:1 13:1 14:1 15:1 17:1 18:1 20:1 21:1 22:1 24:1 25:1 28:1 29:1 30:1,0,,0,2,,,,0,,,0
747,746,3 12 33 36 42 45,3-12>30;3-33>18;3-36>45;3-42>39;3-45>36;12-33>36;12-36>33;12-42>27;12-45>39;33-36>12;33-42>15;33-45>9;36-42>9;36-45>3;42-45>6,9:2 36:2 39:2 3:1 6:1 12:1 15:1 18:1 27:1 30:1 33:1 45:1,3,9 36 39,1,1,9 36 39,,,1,1,,0
748,747,7 9 12 14 23 28,7-9>23;7-12>17;7-14>18;7-23>9;7-28>4;9-12>18;9-14>19;9-23>7;9-28>2;12-14>28;12-23>4;12-28>14;14-23>2;14-28>12;23-28>33,2:2 4:2 18:2 7:1 9:1 12:1 14:1 17:1 19:1 23:1 28:1 33:1,3,2 4 18,0,0,2 4 18,,,0,0,,0
749,748,3 10 13 22 31 32,3-10>29;3-13>23;3-22>11;3-31>35;3-32>34;10-13>19;10-22>4;10-31>34;10-32>33;13-22>1;13-31>40;13-32>39;22-31>25;22-32>27;31-32>9,34:2 1:1 4:1 9:1 11:1 19:1 23:1 25:1 27:1 29:1 33:1 35:1 39:1 40:1,1,34,0,0,,,,1,,,0
750,749,12 14 24 26 34 45,12-14>28;12-24>6;12-26>10;12-34>35;12-45>39;14-24>4;14-26>8;14-34>39;14-45>43;24-26>40;24-34>29;24-45>21;26-34>27;26-45>19;34-45>2,39:2 2:1 4:1 6:1 8:1 10:1 19:1 21:1 27:1 28:1 29:1 35:1 40:1 43:1,1,39,0,1,,,,0,,,0
751,750,1 2 15 19 24 36,1-2>24;1-15>23;1-19>7;1-24>2;1-36>41;2-15>16;2-19>6;2-24>1;2-36>43;15-19>8;15-24>3;15-36>39;19-24>44;19-36>23;24-36>18,23:2 1:1 2:1 3:1 6:1 7:1 8:1 16:1 18:1 24:1 39:1 41:1 43:1 44:1,1,23,0,0,,,,0,,,0
752,751,3 4 16 20 28 44,3-4>26;3-16>14;3-20>7;3-28>8;3-44>37;4-16>13;4-20>6;4-28>7;4-44>39;16-20>33;16-28>37;16-44>27;20-28>39;20-44>23;28-44>30,7:2 37:2 39:2 6:1 8:1 13:1 14:1 23:1 26:1 27:1 30:1 33:1,3,7 37 39,0,3,7 37 39,,,0,0,,0
753,752,4 16 20 33 40 43,4-16>13;4-20>6;4-33>35;4-40>43;4-43>40;16-20>33;16-33>20;16-40>19;16-43>25;20-33>16;20-40>30;20-43>21;33-40>14;33-43>8;40-43>4,4:1 6:1 8:1 13:1 14:1 16:1 19:1 20:1 21:1 25:1 30:1 33:1 35:1 40:1 43:1,0,,0,0,,,,0,,,0
754,753,2 17 19 24 37 41,2-17>32;2-19>6;2-24>1;2-37>42;2-41>38;17-19>33;17-24>43;17-37>27;17-41>20;19-24>44;19-37>25;19-41>18;24-37>20;24-41>28;37-41>9,20:2 1:1 6:1 9:1 18:1 25:1 27:1 28:1 32:1 33:1 38:1 42:1 43:1 44:1,1,20,0,3,,,,0,,,0
755,754,2 8 17 24 29 31,2-8>20;2-17>32;2-24>1;2-29>11;2-31>33;8-17>11;8-24>10;8-29>5;8-31>45;17-24>43;17-29>38;17-31>30;24-29>34;24-31>23;29-31>18,11:2 1:1 5:1 10:1 18:1 20:1 23:1 30:1 32:1 33:1 34:1 38:1 43:1 45:1,1,11,0,0,,,,0,,,0
756,755,13 14 26 28 30 36,13-14>21;13-26>9;13-28>43;13-30>2;13-36>35;14-26>8;14-28>12;14-30>1;14-36>37;26-28>42;26-30>43;26-36>16;28-30>44;28-36>29;30-36>27,43:2 1:1 2:1 8:1 9:1 12:1 16:1 21:1 27:1 29:1 35:1 37:1 42:1 44:1,1,43,0,2,,,,0,,,0
757,756,10 14 16 18 27 28,10-14>27;10-16>7;10-18>11;10-27>14;10-28>1;14-16>3;14-18>7;14-27>10;14-28>12;16-18>32;16-27>44;16-28>37;18-27>45;18-28>38;27-28>35,7:2 1:1 3:1 10:1 11:1 12:1 14:1 27:1 32:1 35:1 37:1 38:1 44:1 45:1,1,7,0,0,,,,1,,,0
758,757,6 7 11 17 33 44,6-7>29;6-11>16;6-17>13;6-33>39;6-44>43;7-11>24;7-17>12;7-33>41;7-44>45;11-17>8;11-33>34;11-44>38;17-33>19;17-44>26;33-44>1,1:1 8:1 12:1 13:1 16:1 19:1 24:1 26:1 29:1 34:1 38:1 39:1 41:1 43:1 45:1,0,,0,0,,,,0,,,0
759,758,5 9 12 30 39 43,5-9>22;5-12>16;5-30>10;5-39>31;5-43>42;9-12>18;9-30>6;9-39>24;9-43>35;12-30>3;12-39>45;12-43>41;30-39>18;30-43>26;39-43>11,18:2 3:1 6:1 10:1 11:1 16:1 22:1 24:1 26:1 31:1 35:1 41:1 42:1 45:1,1,18,0,2,,,,0,,,0
760,759,9 33 36 40 42 43,9-33>45;9-36>42;9-40>38;9-42>36;9-43>35;33-36>12;33-40>14;33-42>15;33-43>8;36-40>8;36-42>9;36-43>2;40-42>11;40-43>4;42-43>5,8:2 2:1 4:1 5:1 9:1 11:1 12:1 14:1 15:1 35:1 36:1 38:1 42:1 45:1,1,8,0,2,,,,0,,,0
761,760,10 22 27 31 42 43,10-22>4;10-27>14;10-31>34;10-42>38;10-43>37;22-27>32;22-31>25;22-42>17;22-43>19;27-31>20;27-42>12;27-43>29;31-42>14;31-43>7;42-43>5,14:2 4:1 5:1 7:1 12:1 17:1 19:1 20:1 25:1 29:1 32:1 34:1 37:1 38:1,1,14,0,1,,,,0,,,0
762,761,4 7 11 24 42 45,4-7>28;4-11>30;4-24>14;4-42>41;4-45>38;7-11>24;7-24>11;7-42>32;7-45>44;11-24>7;11-42>40;11-45>37;24-42>30;24-45>21;42-45>6,30:2 6:1 7:1 11:1 14:1 21:1 24:1 28:1 32:1 37:1 38:1 40:1 41:1 44:1,1,30,0,0,,,,0,,,0
763,762,1 3 12 21 26 41,1-3>17;1-12>29;1-21>11;1-26>6;1-41>36;3-12>30;3-21>9;3-26>4;3-41>40;12-21>15;12-26>10;12-41>43;21-26>31;21-41>16;26-41>11,11:2 4:1 6:1 9:1 10:1 15:1 16:1 17:1 29:1 30:1 31:1 36:1 40:1 43:1,1,11,0,1,,,,0,,,0
764,763,3 8 16 32 34 43,3-8>28;3-16>14;3-32>34;3-34>32;3-43>38;8-16>9;8-32>44;8-34>42;8-43>33;16-32>18;16-34>22;16-43>25;32-34>3;32-43>15;34-43>1,1:1 3:1 9:1 14:1 15:1 18:1 22:1 25:1 28:1 32:1 33:1 34:1 38:1 42:1 44:1,0,,0,1,,,,0,,,0
765,764,7 22 24 31 34 36,7-22>37;7-24>11;7-31>43;7-34>40;7-36>38;22-24>38;22-31>25;22-34>16;22-36>20;24-31>23;24-34>29;24-36>18;31-34>10;31-36>11;34-36>5,11:2 38:2 5:1 10:1 16:1 18:1 20:1 23:1 25:1 29:1 37:1 40:1 43:1,2,11 38,0,0,,,,0,,,0
766,765,1 3 8 12 42 43,1-3>17;1-8>27;1-12>29;1-42>35;1-43>34;3-8>28;3-12>30;3-42>39;3-43>38;8-12>25;8-42>34;8-43>33;12-42>27;12-43>41;42-43>5,27:2 34:2 5:1 17:1 25:1 28:1 29:1 30:1 33:1 35:1 38:1 39:1 41:1,2,27 34,0,0,,,,1,,,0
767,766,9 30 34 35 39 41,9-30>6;9-34>44;9-35>43;9-39>24;9-41>37;30-34>23;30-35>25;30-39>18;30-41>22;34-35>12;34-39>14;34-41>15;35-39>7;35-41>8;39-41>10,6:1 7:1 8:1 10:1 12:1 14:1 15:1 18:1 22:1 23:1 24:1 25:1 37:1 43:1 44:1,0,,0,1,,,,0,,,0
768,767,5 15 20 31 34 42,5-15>25;5-20>35;5-31>39;5-34>36;5-42>43;15-20>10;15-31>44;15-34>41;15-42>33;20-31>27;20-34>18;20-42>19;31-34>10;31-42>14;34-42>8,10:2 8:1 14:1 18:1 19:1 25:1 27:1 33:1 35:1 36:1 39:1 41:1 43:1 44:1,1,10,0,0,,,,0,,,0
769,768,7 27 29 30 38 44,7-27>2;7-29>6;7-30>8;7-38>36;7-44>45;27-29>43;27-30>36;27-38>19;27-44>16;29-30>37;29-38>17;29-44>14;30-38>16;30-44>28;38-44>11,16:2 36:2 2:1 6:1 8:1 11:1 14:1 17:1 19:1 28:1 37:1 43:1 45:1,2,16 36,0,1,,,,1,,,0
770,769,5 7 11 16 41 45,5-7>21;5-11>23;5-16>12;5-41>44;5-45>40;7-11>24;7-16>10;7-41>33;7-45>44;11-16>6;11-41>26;11-45>37;16-41>21;16-45>29;41-45>13,21:2 44:2 6:1 10:1 12:1 13:1 23:1 24:1 26:1 29:1 33:1 37:1 40:1,2,21 44,0,0,,,,0,,,0
771,770,1 9 12 23 39 43,1-9>20;1-12>29;1-23>15;1-39>38;1-43>34;9-12>18;9-23>7;9-39>24;9-43>35;12-23>4;12-39>45;12-43>41;23-39>25;23-43>18;39-43>11,18:2 4:1 7:1 11:1 15:1 20:1 24:1 25:1 29:1 34:1 35:1 38:1 41:1 45:1,1,18,0,0,,,,1,,,0
772,771,6 10 17 18 21 29,6-10>23;6-17>13;6-18>15;6-21>36;6-29>7;10-17>9;10-18>11;10-21>2;10-29>3;17-18>40;17-21>34;17-29>38;18-21>42;18-29>31;21-29>40,40:2 2:1 3:1 7:1 9:1 11:1 13:1 15:1 23:1 31:1 34:1 36:1 38:1 42:1,1,40,0,2,,,,0,,,0
773,772,5 6 11 14 21 41,5-6>28;5-11>23;5-14>17;5-21>7;5-41>44;6-11>16;6-14>25;6-21>36;6-41>31;11-14>20;11-21>1;11-41>26;14-21>13;14-41>32;21-41>16,16:2 1:1 7:1 13:1 17:1 20:1 23:1 25:1 26:1 28:1 31:1 32:1 36:1 44:1,1,16,0,1,,,,0,,,0
774,773,8 12 19 21 31 35,8-12>25;8-19>15;8-21>4;8-31>45;8-35>41;12-19>11;12-21>15;12-31>38;12-35>34;19-21>35;19-31>28;19-35>21;21-31>26;21-35>19;31-35>3,15:2 3:1 4:1 11:1 19:1 21:1 25:1 26:1 28:1 34:1 35:1 38:1 41:1 45:1,1,15,0,1,,,,1,,,0
775,774,12 15 18 28 34 42,12-15>21;12-18>9;12-28>14;12-34>35;12-42>27;15-18>6;15-28>11;15-34>41;15-42>33;18-28>38;18-34>20;18-42>21;28-34>25;28-42>26;34-42>8,21:2 6:1 8:1 9:1 11:1 14:1 20:1 25:1 26:1 27:1 33:1 35:1 38:1 41:1,1,21,0,2,,,,0,,,0
776,775,11 12 29 33 38 42,11-12>19;11-29>2;11-33>34;11-38>44;11-42>40;12-29>1;12-33>36;12-38>31;12-42>27;29-33>22;29-38>17;29-42>25;33-38>13;33-42>15;38-42>10,1:1 2:1 10:1 13:1 15:1 17:1 19:1 22:1 25:1 27:1 31:1 34:1 36:1 40:1 44:1,0,,0,0,,,,0,,,0
777,776,8 9 18 21 28 40,8-9>16;8-18>13;8-21>4;8-28>3;8-40>36;9-18>12;9-21>3;9-28>2;9-40>38;18-21>42;18-28>38;18-40>17;21-28>32;21-40>29;28-40>22,3:2 38:2 2:1 4:1 12:1 13:1 16:1 17:1 22:1 29:1 32:1 36:1 42:1,2,3 38,0,1,,,,0,,,0
778,777,6 12 17 21 34 37,6-12>24;6-17>13;6-21>36;6-34>38;6-37>35;12-17>7;12-21>15;12-34>35;12-37>32;17-21>34;17-34>21;17-37>27;21-34>17;21-37>23;34-37>13,13:2 35:2 7:1 15:1 17:1 21:1 23:1 24:1 27:1 32:1 34:1 36:1 38:1,2,13 35,0,3,,,,1,,,0
779,778,6 21 35 36 37 41,6-21>36;6-35>37;6-36>21;6-37>35;6-41>31;21-35>19;21-36>6;21-37>23;21-41>16;35-36>13;35-37>6;35-41>8;36-37>14;36-41>1;37-41>9,6:2 1:1 8:1 9:1 13:1 14:1 16:1 19:1 21:1 23:1 31:1 35:1 36:1 37:1,1,6,1,2,,,,1,,,0
780,779,6 12 19 24 34 41,6-12>24;6-19>2;6-24>12;6-34>38;6-41>31;12-19>11;12-24>6;12-34>35;12-41>43;19-24>44;19-34>4;19-41>18;24-34>29;24-41>28;34-41>15,2:1 4:1 6:1 11:1 12:1 15:1 18:1 24:1 28:1 29:1 31:1 35:1 38:1 43:1 44:1,0,,0,1,,,,0,,,0
781,780,15 17 19 21 27 45,15-17>4;15-19>8;15-21>12;15-27>9;15-45>30;17-19>33;17-21>34;17-27>37;17-45>28;19-21>35;19-27>38;19-45>26;21-27>39;21-45>24;27-45>18,4:1 8:1 9:1 12:1 18:1 24:1 26:1 28:1 30:1 33:1 34:1 35:1 37:1 38:1 39:1,0,,0,1,,,,0,,,0
782,781,11 16 18 19 24 39,11-16>6;11-18>10;11-19>12;11-24>7;11-39>43;16-18>32;16-19>40;16-24>35;16-39>17;18-19>41;18-24>36;18-39>30;19-24>44;19-39>29;24-39>9,6:1 7:1 9:1 10:1 12:1 17:1 29:1 30:1 32:1 35:1 36:1 40:1 41:1 43:1 44:1,0,,0,1,,,,0,,,0
783,782,6 18 31 34 38 45,6-18>15;6-31>41;6-34>38;6-38>34;6-45>42;18-31>29;18-34>20;18-38>28;18-45>27;31-34>10;31-38>12;31-45>8;34-38>6;34-45>2;38-45>4,2:1 4:1 6:1 8:1 10:1 12:1 15:1 20:1 27:1 28:1 29:1 34:1 38:1 41:1 42:1,0,,0,2,,,,0,,,0
784,783,14 15 16 17 38 45,14-15>22;14-16>3;14-17>5;14-38>35;14-45>43;15-16>2;15-17>4;15-38>37;15-45>30;16-17>39;16-38>30;16-45>29;17-38>29;17-45>28;38-45>4,4:2 29:2 30:2 2:1 3:1 5:1 22:1 28:1 35:1 37:1 39:1 43:1,3,4 29 30,0,0,4 29 30,,,0,0,,0
785,784,3 10 23 24 31 39,3-10>29;3-23>13;3-24>15;3-31>35;3-39>42;10-23>6;10-24>8;10-31>34;10-39>41;23-24>31;23-31>24;23-39>25;24-31>23;24-39>9;31-39>5,5:1 6:1 8:1 9:1 13:1 15:1 23:1 24:1 25:1 29:1 31:1 34:1 35:1 41:1 42:1,0,,0,0,,,,0,,,0
786,785,4 6 15 25 26 33,4-6>20;4-15>17;4-25>1;4-26>3;4-33>35;6-15>18;6-25>14;6-26>1;6-33>39;15-25>5;15-26>7;15-33>42;25-26>33;25-33>26;26-33>25,1:2 3:1 5:1 7:1 14:1 17:1 18:1 20:1 25:1 26:1 33:1 35:1 39:1 42:1,1,1,0,1,,,,0,,,0
787,786,12 15 16 20 24 30,12-15>21;12-16>5;12-20>13;12-24>6;12-30>3;15-16>2;15-20>10;15-24>3;15-30>45;16-20>33;16-24>35;16-30>38;20-24>37;20-30>40;24-30>42,3:2 2:1 5:1 6:1 10:1 13:1 21:1 33:1 35:1 37:1 38:1 40:1 42:1 45:1,1,3,0,1,,,,0,,,0
788,787,5 6 13 16 27 28,5-6>28;5-13>24;5-16>12;5-27>4;5-28>6;6-13>17;6-16>11;6-27>3;6-28>5;13-16>4;13-27>11;13-28>43;16-27>44;16-28>37;27-28>35,4:2 11:2 3:1 5:1 6:1 12:1 17:1 24:1 28:1 35:1 37:1 43:1 44:1,2,4 11,0,0,,,,1,,,0
789,788,2 10 11 19 35 39,2-10>21;2-11>29;2-19>6;2-35>44;2-39>40;10-11>18;10-19>13;10-35>45;10-39>41;11-19>12;11-35>32;11-39>43;19-35>21;19-39>29;35-39>7,21:2 29:2 6:1 7:1 12:1 13:1 18:1 32:1 40:1 41:1 43:1 44:1 45:1,2,21 29,0,2,,,,0,,,0
790,789,2 6 7 12 19 45,2-6>19;2-7>27;2-12>22;2-19>6;2-45>34;6-7>29;6-12>24;6-19>2;6-45>42;7-12>17;7-19>1;7-45>44;12-19>11;12-45>39;19-45>26,1:1 2:1 6:1 11:1 17:1 19:1 22:1 24:1 26:1 27:1 29:1 34:1 39:1 42:1 44:1,0,,0,1,,,,0,,,0
791,790,3 8 19 27 30 41,3-8>28;3-19>5;3-27>6;3-30>12;3-41>40;8-19>15;8-27>1;8-30>7;8-41>35;19-27>38;19-30>32;19-41>18;27-30>36;27-41>25;30-41>22,1:1 5:1 6:1 7:1 12:1 15:1 18:1 22:1 25:1 28:1 32:1 35:1 36:1 38:1 40:1,0,,0,0,,,,0,,,0
